ProductOrServiceCode,ProductOrServiceCodeText,PlatformPortfolio,ProductOrServiceCode1L,ProductOrServiceCode2L,ProductOrServiceCode2R,ProductOrServiceCode1L1R,Simple,DoDportfolioGroup,DoDportfolio,DoDportfolioCategory,DoDportfolioSubCategory,ProductServiceOrRnDarea,Level1_Code,Level1_Category,Level2_Code,Level2_Category
C1FZ,ARCHITECT AND ENGINEERING- CONSTRUCTION: OTHER RESIDENTIAL BUILDINGS,Facilities and Construction,C,C1,FZ,CZ,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,1.6  Residential Buildings,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1GA,ARCHITECT AND ENGINEERING- CONSTRUCTION: AMMUNITION STORAGE BUILDINGS,Facilities and Construction,C,C1,GA,CA,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,1.7  Warehouse Buildings,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1GB,ARCHITECT AND ENGINEERING- CONSTRUCTION: FOOD OR GRAIN STORAGE BUILDINGS,Facilities and Construction,C,C1,GB,CB,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,1.7  Warehouse Buildings,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1GC,ARCHITECT AND ENGINEERING- CONSTRUCTION: FUEL STORAGE BUILDINGS,Facilities and Construction,C,C1,GC,CC,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,1.7  Warehouse Buildings,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1GD,ARCHITECT AND ENGINEERING- CONSTRUCTION: OPEN STORAGE FACILITIES,Facilities and Construction,C,C1,GD,CD,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,1.7  Warehouse Buildings,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1GZ,ARCHITECT AND ENGINEERING- CONSTRUCTION: OTHER WAREHOUSE BUILDINGS,Facilities and Construction,C,C1,GZ,CZ,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,1.7  Warehouse Buildings,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1HA,ARCHITECT AND ENGINEERING- CONSTRUCTION: GOVERNMENT-OWNED CONTRACTOR-OPERATED (GOCO) R&D FACS,Facilities and Construction,C,C1,HA,CA,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,1.8  R&D Facilities,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1HB,ARCHITECT AND ENGINEERING- CONSTRUCTION: GOVERNMENT-OWNED GOVERNMENT-OPERATED (GOGO) R&D FACS,Facilities and Construction,C,C1,HB,CB,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,1.8  R&D Facilities,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1HC,ARCHITECT AND ENGINEERING- CONSTRUCTION: GOVT-OWNED CTR-OPERATED (GOCO) ENVIRONMENTAL LABORATORIES,Facilities and Construction,C,C1,HC,CC,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,1.8  R&D Facilities,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1HZ,ARCHITECT AND ENGINEERING- CONSTRUCTION: GOVT-OWNED GOVT-OPERATED (GOGO) ENVIRONMENTAL LABORATORIES,Facilities and Construction,C,C1,HZ,CZ,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,1.8  R&D Facilities,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1JA,ARCHITECT AND ENGINEERING- CONSTRUCTION: MUSEUMS AND EXHIBITION BUILDINGS,Facilities and Construction,C,C1,JA,CA,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,1.9  Other Buildings,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1JB,ARCHITECT AND ENGINEERING- CONSTRUCTION: TESTING AND MEASUREMENT BUILDINGS,Facilities and Construction,C,C1,JB,CB,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,1.9  Other Buildings,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1JZ,ARCHITECT AND ENGINEERING- CONSTRUCTION: MISCELLANEOUS BUILDINGS,Facilities and Construction,C,C1,JZ,CZ,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,1.9  Other Buildings,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1KA,ARCHITECT AND ENGINEERING- CONSTRUCTION: DAMS,Facilities and Construction,C,C1,KA,CA,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,2.1  Conservation & Development Facilities,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1KB,ARCHITECT AND ENGINEERING- CONSTRUCTION: CANALS,Facilities and Construction,C,C1,KB,CB,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,2.1  Conservation & Development Facilities,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1KC,Architect & Engineering - Construction: Mine Fire Control Facilities,Other R&D and Knowledge Based,C,C1,KC,CC,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,2.1  Conservation & Development Facilities,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1KD,C1KD ARCHITECT AND ENGINEERING- CONSTRUCTION: MINE SUBSIDENCE CONTROL FACILITIES,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,Facilities & Construction,4.2,Construction Related Services
C1KE,Architect & Engineering - Construction: Mine Fire Control Facilities,Other R&D and Knowledge Based,C,C1,KE,CE,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,2.1  Conservation & Development Facilities,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1KF,ARCHITECT AND ENGINEERING- CONSTRUCTION: DREDGING FACILITIES,Facilities and Construction,C,C1,KF,CF,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,2.1  Conservation & Development Facilities,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1KZ,ARCHITECT AND ENGINEERING- CONSTRUCTION: OTHER CONSERVATION AND DEVELOPMENT FACILITIES,Facilities and Construction,C,C1,KZ,CZ,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,2.1  Conservation & Development Facilities,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1LA,ARCHITECT AND ENGINEERING- CONSTRUCTION: AIRPORT SERVICE ROADS,Facilities and Construction,C,C1,LA,CA,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,"2.2  Highways, Roads, Streets, Bridges & Railways",PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1LB,"ARCHITECT AND ENGINEERING- CONSTRUCTION: HIGHWAYS, ROADS, STREETS, BRIDGES, AND RAILWAYS",Facilities and Construction,C,C1,LB,CB,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,"2.2  Highways, Roads, Streets, Bridges & Railways",PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1LC,ARCHITECT AND ENGINEERING- CONSTRUCTION: TUNNELS AND SUBSURFACE STRUCTURES,Facilities and Construction,C,C1,LC,CC,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,"2.2  Highways, Roads, Streets, Bridges & Railways",PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1LZ,ARCHITECT AND ENGINEERING- CONSTRUCTION: PARKING FACILITIES,Facilities and Construction,C,C1,LZ,CZ,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,"2.2  Highways, Roads, Streets, Bridges & Railways",PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1MA,ARCHITECT AND ENGINEERING- CONSTRUCTION: EPG FACILITIES - COAL,Facilities and Construction,C,C1,MA,CA,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,2.3  Electric Power Generation Facilities,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1MB,ARCHITECT AND ENGINEERING- CONSTRUCTION: EPG FACILITIES - GAS,Facilities and Construction,C,C1,MB,CB,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,2.3  Electric Power Generation Facilities,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1MC,ARCHITECT AND ENGINEERING- CONSTRUCTION: EPG FACILITIES - GEOTHERMAL,Facilities and Construction,C,C1,MC,CC,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,2.3  Electric Power Generation Facilities,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1MD,ARCHITECT AND ENGINEERING- CONSTRUCTION: EPG FACILITIES - HYDRO,Facilities and Construction,C,C1,MD,CD,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,2.3  Electric Power Generation Facilities,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1ME,C1ME ARCHITECT AND ENGINEERING- CONSTRUCTION: EPG FACILITIES - NUCLEAR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,Facilities & Construction,4.2,Construction Related Services
C1MF,ARCHITECT AND ENGINEERING- CONSTRUCTION: EPG FACILITIES - PETROLEUM,Facilities and Construction,C,C1,MF,CF,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,2.3  Electric Power Generation Facilities,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1MG,ARCHITECT AND ENGINEERING- CONSTRUCTION: EPG FACILITIES - SOLAR,Facilities and Construction,C,C1,MG,CG,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,2.3  Electric Power Generation Facilities,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1MH,ARCHITECT AND ENGINEERING- CONSTRUCTION: EPG FACILITIES - WIND,Facilities and Construction,C,C1,MH,CH,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,2.3  Electric Power Generation Facilities,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1MZ,"ARCHITECT AND ENGINEERING- CONSTRUCTION: EPG FACILITIES - OTHER, INCLUDING TRANSMISSION",Facilities and Construction,C,C1,MZ,CZ,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,2.3  Electric Power Generation Facilities,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1NA,ARCHITECT AND ENGINEERING- CONSTRUCTION: FUEL SUPPLY FACILITIES,Facilities and Construction,C,C1,NA,CA,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,2.4  Utilities,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1NB,ARCHITECT AND ENGINEERING- CONSTRUCTION: HEATING AND COOLING PLANTS,Facilities and Construction,C,C1,NB,CB,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,2.4  Utilities,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1NC,ARCHITECT AND ENGINEERING- CONSTRUCTION: POLLUTION ABATEMENT AND CONTROL FACILITIES,Facilities and Construction,C,C1,NC,CC,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,2.4  Utilities,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1ND,ARCHITECT AND ENGINEERING- CONSTRUCTION: SEWAGE AND WASTE FACILITIES,Facilities and Construction,C,C1,ND,CD,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,2.4  Utilities,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1NE,ARCHITECT AND ENGINEERING- CONSTRUCTION: WATER SUPPLY FACILITIES,Facilities and Construction,C,C1,NE,CE,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,2.4  Utilities,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1NZ,ARCHITECT AND ENGINEERING- CONSTRUCTION: OTHER UTILITIES,Facilities and Construction,C,C1,NZ,CZ,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,2.4  Utilities,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1PA,ARCHITECT AND ENGINEERING- CONSTRUCTION: RECREATIONAL FACILITIES (NON-BUILDING),Facilities and Construction,C,C1,PA,CA,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,2.5  Other Non-Building Facilities,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1PB,ARCHITECT AND ENGINEERING- CONSTRUCTION: EXHIBIT DESIGN (NON-BUILDING),Facilities and Construction,C,C1,PB,CB,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,2.5  Other Non-Building Facilities,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1PC,ARCHITECT AND ENGINEERING- CONSTRUCTION: UNIMPROVED REAL PROPERTY (LAND),Facilities and Construction,C,C1,PC,CC,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,2.5  Other Non-Building Facilities,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1PD,ARCHITECT AND ENGINEERING- CONSTRUCTION: WASTE TREATMENT AND STORAGE FACILITIES,Facilities and Construction,C,C1,PD,CD,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,2.4  Utilities,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1PZ,ARCHITECT AND ENGINEERING- CONSTRUCTION: OTHER NON-BUILDING FACILITIES,Facilities and Construction,C,C1,PZ,CZ,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,2.5  Other Non-Building Facilities,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C1QA,ARCHITECT AND ENGINEERING- CONSTRUCTION: RESTORATION OF REAL PROPERTY (PUBLIC OR PRIVATE),Facilities and Construction,C,C1,QA,CA,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,3.1  Restoration of Real Property,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C2,ARCH-ENG SVCS - GENERAL,Facilities and Construction,C,C2,C2,C2,Services,8.  Facility Related Services,1.  Architect and Engineering Services,2.  General,No Description - 1 or 2 Digit,PAMS,NULL,NULL,NULL,NULL
C211,A/E SVCS. (INCL LANDSCAPING INTERIO,Facilities and Construction,C,C2,11,C1,Services,8.  Facility Related Services,1.  Architect and Engineering Services,2.  General,"Landscaping, Interior Layout, and Designing",PAMS,4,Facilities & Construction,4.2,Construction Related Services
C212,"ARCHITECT AND ENGINEERING- GENERAL: ENGINEERING DRAFTING, NOT CAD/CAM",Facilities and Construction,C,C2,12,C2,Services,8.  Facility Related Services,1.  Architect and Engineering Services,2.  General,"Engineering Drafting, Not CAD/CAM",PAMS,4,Facilities & Construction,4.2,Construction Related Services
C213,A/E - INSPECT - NON CONTRUCT,Facilities and Construction,C,C2,13,C3,Services,8.  Facility Related Services,1.  Architect and Engineering Services,2.  General,Inspection (Non-Construction),PAMS,4,Facilities & Construction,4.2,Construction Related Services
C214,A&E MANAGEMENT ENGINEERING SERVICES,Facilities and Construction,C,C2,14,C4,Services,8.  Facility Related Services,1.  Architect and Engineering Services,2.  General,Management Engineering,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C215,A/E PROD ENG SVCS (INCL DESIGN-CONT,Facilities and Construction,C,C2,15,C5,Services,8.  Facility Related Services,1.  Architect and Engineering Services,2.  General,Production Engineering,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C216,A/E - MARINE ENGINEERING,Facilities and Construction,C,C2,16,C6,Services,8.  Facility Related Services,1.  Architect and Engineering Services,2.  General,Marine Engineering,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C217,A/E - MAPPING,Facilities and Construction,C,C2,17,C7,Services,8.  Facility Related Services,1.  Architect and Engineering Services,2.  General,Mapping,PAMS,NULL,NULL,NULL,NULL
C218,A/E - SURVEYING,Facilities and Construction,C,C2,18,C8,Services,8.  Facility Related Services,1.  Architect and Engineering Services,2.  General,Surveying,PAMS,NULL,NULL,NULL,NULL
C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,Facilities and Construction,C,C2,19,C9,Services,8.  Facility Related Services,1.  Architect and Engineering Services,2.  General,Other AE Services,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C220,ARCHITECT AND ENGINEERING- GENERAL: STRUCTURAL ENGINEERING,Facilities and Construction,C,C2,20,C0,Services,8.  Facility Related Services,1.  Architect and Engineering Services,2.  General,Structural Engineering,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C221,ARCHITECT AND ENGINEERING- GENERAL: PLUMBING SYSTEMS,Facilities and Construction,C,C2,21,C1,Services,8.  Facility Related Services,1.  Architect and Engineering Services,2.  General,Plumbing Systems Engineering,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C222,ARCHITECT AND ENGINEERING- GENERAL: ELECTRICAL SYSTEMS,Facilities and Construction,C,C2,22,C2,Services,8.  Facility Related Services,1.  Architect and Engineering Services,2.  General,Electrical Systems Engineering,PAMS,4,Facilities & Construction,4.2,Construction Related Services
C223,ARCHITECT AND ENGINEERING- GENERAL: MECHANICAL SYSTEMS,Facilities and Construction,C,C2,23,C3,Services,8.  Facility Related Services,1.  Architect and Engineering Services,2.  General,Mechanical Systems Engineering,PAMS,4,Facilities & Construction,4.2,Construction Related Services
D3,ADP AND TELECOMMUNICATIONS,"Electronics, Comms, & Sensors",D,D3,D3,D3,Services,5.  Electronic & Communication Services,1.  IT Services,Other IT Services,NULL,ICT,NULL,NULL,NULL,NULL
