

====================================================
Starting ETL.Sp_FPDSdelta_5_FixCodeNameMismatch
Start Time: 2026-06-13 12:08:37
Total record to process: 1425010
====================================================
sam_exception









recipient_duns	recipient_uei	recipient_parent_duns	recipient_parent_uei	contract_transaction_unique_key



























productorservicecode	product_or_service_code_description	minofsignedyear	maxofsignedyear	minoflast_modified_year	maxoflast_modified_year	PlatformPortfolio	ProductServiceOrRnDarea	RnD_budgetActivity
7008_-NONE-_HSCG3008PC60262_0_-NONE-_0	2026-01-30 00:00:00.0000000	PA	PA	PENNSYLVANIA	PENNSYLVANIA
7008_-NONE-_HSCG3008PC60457_0_-NONE-_0	2026-01-21 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3008PC78254_0_-NONE-_0	2026-01-27 00:00:00.0000000	TN	TN	TENNESSEE	TENNESSEE
7008_-NONE-_HSCG3008PC79360_0_-NONE-_0	2026-02-02 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3008PCB1873_0_-NONE-_0	2026-01-28 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3008PCB1AY6_0_-NONE-_0	2026-02-03 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3008PCB1BJ9_0_-NONE-_0	2026-02-03 00:00:00.0000000	KY	KY	KENTUCKY	KENTUCKY
7008_-NONE-_HSCG3008PCB2502_0_-NONE-_0	2026-01-23 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3008PCB2876_0_-NONE-_0	2026-01-29 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3008PCB3CL4_0_-NONE-_0	2026-01-30 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3008PCD1035_0_-NONE-_0	2026-01-14 00:00:00.0000000	MI	MI	MICHIGAN	MICHIGAN
7008_-NONE-_HSCG3008PCD1640_0_-NONE-_0	2026-02-02 00:00:00.0000000	MI	MI	MICHIGAN	MICHIGAN
7008_-NONE-_HSCG3008PCD2E00_0_-NONE-_0	2026-02-03 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3008PCD3180_0_-NONE-_0	2026-01-27 00:00:00.0000000	MN	MN	MINNESOTA	MINNESOTA
7008_-NONE-_HSCG3008PCM2AH1_0_-NONE-_0	2026-01-27 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3008PCRN007_0_-NONE-_0	2026-01-28 00:00:00.0000000	ME	ME	MAINE	MAINE
7008_-NONE-_HSCG3008PCRN022_0_-NONE-_0	2026-01-30 00:00:00.0000000	PA	PA	PENNSYLVANIA	PENNSYLVANIA
7008_-NONE-_HSCG3008PCS1729_0_-NONE-_0	2026-01-27 00:00:00.0000000	MI	MI	MICHIGAN	MICHIGAN
7008_-NONE-_HSCG3008PCS1A34_0_-NONE-_0	2026-01-30 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3008PCS1AY7_0_-NONE-_0	2026-02-03 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3008PCS1BR4_0_-NONE-_0	2026-02-04 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3008PCS2355_0_-NONE-_0	2026-02-03 00:00:00.0000000	WA	WA	WASHINGTON	WASHINGTON
7008_-NONE-_HSCG3008PCS2971_0_-NONE-_0	2026-01-28 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3008PCWT520_0_-NONE-_0	2026-01-28 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3008PDYW221_0_-NONE-_0	2026-02-04 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3009PCB1026_0_-NONE-_0	2026-02-04 00:00:00.0000000	NY	NY	NEW YORK	NEW YORK
7008_-NONE-_HSCG3107P6AZ183_0_-NONE-_0	2026-01-12 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
7008_-NONE-_HSCG3107P6BA031_0_-NONE-_0	2026-01-12 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3107P6BB319_0_-NONE-_0	2026-01-13 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3107P6BJA45_0_-NONE-_0	2026-01-07 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3107P6BJA51_0_-NONE-_0	2026-01-07 00:00:00.0000000	MN	MN	MINNESOTA	MINNESOTA
7008_-NONE-_HSCG3107P6BJA53_0_-NONE-_0	2026-01-07 00:00:00.0000000	WI	WI	WISCONSIN	WISCONSIN
7008_-NONE-_HSCG3107P6BJA69_0_-NONE-_0	2026-01-12 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3107P6BJA91_0_-NONE-_0	2026-01-12 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3107P6BJA97_0_-NONE-_0	2026-01-12 00:00:00.0000000	FL	FL	FLORIDA	FLORIDA
7008_-NONE-_HSCG3107P6BJB02_0_-NONE-_0	2026-01-12 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3107P6BJB36_0_-NONE-_0	2026-01-13 00:00:00.0000000	NJ	NJ	NEW JERSEY	NEW JERSEY
7008_-NONE-_HSCG3107P6BLFR5_0_-NONE-_0	2026-01-13 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3107P6BLGU9_0_-NONE-_0	2026-01-12 00:00:00.0000000	NY	NY	NEW YORK	NEW YORK
7008_-NONE-_HSCG3108P6AS171_0_-NONE-_0	2026-01-21 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3108P6AS418_0_-NONE-_0	2026-01-28 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3108P6BA339_0_-NONE-_0	2026-01-27 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3108P6BA545_0_-NONE-_0	2026-01-29 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3108P6BJ571_0_-NONE-_0	2026-01-28 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
7008_-NONE-_HSCG3108P6BJ713_0_-NONE-_0	2026-02-03 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3108P6BK274_0_-NONE-_0	2026-02-03 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
7008_-NONE-_HSCG3108P6BLAX3_0_-NONE-_0	2026-02-03 00:00:00.0000000	MD	MD	MARYLAND	MARYLAND
7008_-NONE-_HSCG3108P6BN034_0_-NONE-_0	2026-01-15 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3108P6BP042_0_-NONE-_0	2026-01-28 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3108P6BZ046_0_-NONE-_0	2026-01-20 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3108P6DV006_0_-NONE-_0	2026-01-07 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3108P6F1F02_0_-NONE-_0	2026-01-20 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
7008_-NONE-_HSCG3108P6F1F04_0_-NONE-_0	2026-01-21 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3108P6F1F08_0_-NONE-_0	2026-01-28 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
7008_-NONE-_HSCG3108P6S5002_0_-NONE-_0	2026-01-15 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
7008_-NONE-_HSCG3108P6SA150_0_-NONE-_0	2026-01-20 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3108P6SA479_0_-NONE-_0	2026-01-28 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3108P6SAAU1_0_-NONE-_0	2026-02-02 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
7008_-NONE-_HSCG3108PBJ129_0_-NONE-_0	2026-01-23 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
7008_-NONE-_HSCG3108PDTC113_0_-NONE-_0	2026-01-21 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
7008_-NONE-_HSCG3108PDTC238_0_-NONE-_0	2026-01-27 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
7008_-NONE-_HSCG3108PDTC285_0_-NONE-_0	2026-01-27 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
7008_-NONE-_HSCG3108PDTC310_0_-NONE-_0	2026-01-28 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
7008_-NONE-_HSCG3108PDTC343_0_-NONE-_0	2026-01-28 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
7008_-NONE-_HSCG3108PPMD127_0_-NONE-_0	2026-01-28 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
7008_-NONE-_HSCG3109PLAN140_0_-NONE-_0	2026-01-13 00:00:00.0000000	OR	OR	OREGON	OREGON
7008_-NONE-_HSCG3307P6TB644_0_-NONE-_0	2026-01-12 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3307P6ZP074_0_-NONE-_0	2026-01-07 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3307PS46459_0_-NONE-_0	2026-01-07 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3307PSA2002_0_-NONE-_0	2026-01-12 00:00:00.0000000	WA	WA	WASHINGTON	WASHINGTON
7008_-NONE-_HSCG3307PSAAAU4_0_-NONE-_0	2026-01-12 00:00:00.0000000	WA	WA	WASHINGTON	WASHINGTON
7008_-NONE-_HSCG3307PSAABA6_0_-NONE-_0	2026-01-12 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3307PSAABB6_0_-NONE-_0	2026-01-12 00:00:00.0000000	OR	OR	OREGON	OREGON
7008_-NONE-_HSCG3307PSAABD5_0_-NONE-_0	2026-01-12 00:00:00.0000000	OH	OH	OHIO	OHIO
7008_-NONE-_HSCG3307PSAC510_0_-NONE-_0	2026-01-12 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3307PSAC521_0_-NONE-_0	2026-01-12 00:00:00.0000000	FL	FL	FLORIDA	FLORIDA
7008_-NONE-_HSCG3307PSCACU1_0_-NONE-_0	2026-01-12 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3307PSCD557_0_-NONE-_0	2026-01-07 00:00:00.0000000	OR	OR	OREGON	OREGON
7008_-NONE-_HSCG3307PSEABM2_0_-NONE-_0	2026-01-07 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3307PSEACY9_0_-NONE-_0	2026-01-12 00:00:00.0000000	NY	NY	NEW YORK	NEW YORK
7008_-NONE-_HSCG3307PSEADA2_0_-NONE-_0	2026-01-12 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3307PSEW146_0_-NONE-_0	2026-01-07 00:00:00.0000000	LA	LA	LOUISIANA	LOUISIANA
7008_-NONE-_HSCG3307PSHK723_0_-NONE-_0	2026-01-07 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3307PSHK761_0_-NONE-_0	2026-01-13 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3307PSHK764_0_-NONE-_0	2026-01-13 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3308C6SR064_0_-NONE-_0	2026-01-30 00:00:00.0000000	WA	WA	WASHINGTON	WASHINGTON
7008_-NONE-_HSCG3308FSAAAP9_0_-NONE-_0	2026-02-04 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3308P1EA363_0_-NONE-_0	2026-01-27 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
7008_-NONE-_HSCG3308P623039_0_-NONE-_0	2026-01-21 00:00:00.0000000	WA	WA	WASHINGTON	WASHINGTON
7008_-NONE-_HSCG3308P623040_0_-NONE-_0	2026-01-21 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
7008_-NONE-_HSCG3308P623059_0_-NONE-_0	2026-01-21 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3308P623171_0_-NONE-_0	2026-01-29 00:00:00.0000000	OR	OR	OREGON	OREGON
7008_-NONE-_HSCG3308P6ZM001_0_-NONE-_0	2026-01-15 00:00:00.0000000	OR	OR	OREGON	OREGON
7008_-NONE-_HSCG3308P6ZP025_0_-NONE-_0	2026-01-22 00:00:00.0000000	OR	OR	OREGON	OREGON
7008_-NONE-_HSCG3308PDPL125_0_-NONE-_0	2026-01-30 00:00:00.0000000	WA	WA	WASHINGTON	WASHINGTON
7008_-NONE-_HSCG3308PSA1027_0_-NONE-_0	2026-01-27 00:00:00.0000000	WA	WA	WASHINGTON	WASHINGTON
7008_-NONE-_HSCG3308PSAA162_0_-NONE-_0	2026-01-20 00:00:00.0000000	WA	WA	WASHINGTON	WASHINGTON
7008_-NONE-_HSCG3308PSAA184_0_-NONE-_0	2026-01-14 00:00:00.0000000	OR	OR	OREGON	OREGON
7008_-NONE-_HSCG3308PSAA484_0_-NONE-_0	2026-01-23 00:00:00.0000000	OR	OR	OREGON	OREGON
7008_-NONE-_HSCG3308PSAA654_0_-NONE-_0	2026-01-28 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3308PSAC341_0_-NONE-_0	2026-01-30 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3308PSAD204_0_-NONE-_0	2026-02-02 00:00:00.0000000	WA	WA	WASHINGTON	WASHINGTON
7008_-NONE-_HSCG3308PSAE908_0_-NONE-_0	2026-01-28 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
7008_-NONE-_HSCG3308PSEA580_0_-NONE-_0	2026-01-27 00:00:00.0000000	NJ	NJ	NEW JERSEY	NEW JERSEY
7008_-NONE-_HSCG3308PSEA592_0_-NONE-_0	2026-01-27 00:00:00.0000000	MA	MA	MASSACHUSETTS	MASSACHUSETTS
7008_-NONE-_HSCG3308PSEA625_0_-NONE-_0	2026-01-28 00:00:00.0000000	NJ	NJ	NEW JERSEY	NEW JERSEY
7008_-NONE-_HSCG3308PSEA703_0_-NONE-_0	2026-01-28 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3308PSEA843_0_-NONE-_0	2026-02-04 00:00:00.0000000	NH	NH	NEW HAMPSHIRE	NEW HAMPSHIRE
7008_-NONE-_HSCG3308PSEAAF1_0_-NONE-_0	2026-02-02 00:00:00.0000000	NJ	NJ	NEW JERSEY	NEW JERSEY
7008_-NONE-_HSCG3308PSEAAU8_0_-NONE-_0	2026-02-04 00:00:00.0000000	IL	IL	ILLINOIS	ILLINOIS
7008_-NONE-_HSCG3308PSEAAY5_0_-NONE-_0	2026-02-04 00:00:00.0000000	WA	WA	WASHINGTON	WASHINGTON
7008_-NONE-_HSCG3308PSEB012_0_-NONE-_0	2026-01-14 00:00:00.0000000	WI	WI	WISCONSIN	WISCONSIN
7008_-NONE-_HSCG3308PSEE101_0_-NONE-_0	2026-01-23 00:00:00.0000000	KY	KY	KENTUCKY	KENTUCKY
7008_-NONE-_HSCG3308PSEVG02_0_-NONE-_0	2026-01-27 00:00:00.0000000	WA	WA	WASHINGTON	WASHINGTON
7008_-NONE-_HSCG3308PSEVG09_0_-NONE-_0	2026-01-26 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3308PSEVG15_0_-NONE-_0	2026-01-27 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3308PSEVG19_0_-NONE-_0	2026-01-27 00:00:00.0000000	WA	WA	WASHINGTON	WASHINGTON
7008_-NONE-_HSCG3308PSEVG21_0_-NONE-_0	2026-01-28 00:00:00.0000000	PA	PA	PENNSYLVANIA	PENNSYLVANIA
7008_-NONE-_HSCG3308PSEVG22_0_-NONE-_0	2026-01-28 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
7008_-NONE-_HSCG3308PSHR133_0_-NONE-_0	2026-01-30 00:00:00.0000000	OR	OR	OREGON	OREGON
7008_-NONE-_HSCG3308PSNA293_0_-NONE-_0	2026-01-27 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
7008_-NONE-_HSCG3507P6WNBK2_0_-NONE-_0	2026-01-12 00:00:00.0000000	AK	AK	ALASKA	ALASKA
7008_-NONE-_HSCG3507PHPU051_0_-NONE-_0	2026-01-07 00:00:00.0000000	AK	AK	ALASKA	ALASKA
7008_-NONE-_HSCG3507PJAS929_0_-NONE-_0	2026-01-07 00:00:00.0000000	KY	KY	KENTUCKY	KENTUCKY
7008_-NONE-_HSCG3507PJAS933_0_-NONE-_0	2026-01-14 00:00:00.0000000	TX	TX	TEXAS	TEXAS
7008_-NONE-_HSCG3507PJAS968_0_-NONE-_0	2026-01-12 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3507PJAS969_0_-NONE-_0	2026-01-14 00:00:00.0000000	KS	KS	KANSAS	KANSAS
7008_-NONE-_HSCG3107P6TC637_0_-NONE-_0	2026-01-07 00:00:00.0000000	NY	NY	NEW YORK	NEW YORK
7008_-NONE-_HSCG3107P6ZB380_0_-NONE-_0	2026-01-13 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3107P6ZB400_0_-NONE-_0	2026-01-13 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3107P6ZB414_0_-NONE-_0	2026-01-12 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3108P6AN253_0_-NONE-_0	2026-01-29 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
7008_-NONE-_HSCG3108P6AS017_0_-NONE-_0	2026-01-26 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
7008_-NONE-_HSCG3108P6AS096_0_-NONE-_0	2026-01-23 00:00:00.0000000	MA	MA	MASSACHUSETTS	MASSACHUSETTS
7008_-NONE-_HSCG3108P6BB176_0_-NONE-_0	2026-01-30 00:00:00.0000000	CO	CO	COLORADO	COLORADO
7008_-NONE-_HSCG3108P6BD247_0_-NONE-_0	2026-02-02 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
7008_-NONE-_HSCG3108P6BF195_0_-NONE-_0	2026-02-03 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3108P6BJ736_0_-NONE-_0	2026-02-03 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
7008_-NONE-_HSCG3108P6BJ766_0_-NONE-_0	2026-02-03 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3108P6BJ815_0_-NONE-_0	2026-02-04 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
7008_-NONE-_HSCG3108P6BLEB5_0_-NONE-_0	2026-02-04 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
7008_-NONE-_HSCG3108P6BLEN9_0_-NONE-_0	2026-02-04 00:00:00.0000000	NJ	NJ	NEW JERSEY	NEW JERSEY
7008_-NONE-_HSCG3108P6BP094_0_-NONE-_0	2026-02-03 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
7008_-NONE-_HSCG3108P6BZ192_0_-NONE-_0	2026-01-28 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
7008_-NONE-_HSCG3108P6F1F06_0_-NONE-_0	2026-01-26 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
7008_-NONE-_HSCG3108P6H2028_0_-NONE-_0	2026-01-28 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3108P6HA102_0_-NONE-_0	2026-01-27 00:00:00.0000000	LA	LA	LOUISIANA	LOUISIANA
7008_-NONE-_HSCG3108P6HA304_0_-NONE-_0	2026-02-03 00:00:00.0000000	LA	LA	LOUISIANA	LOUISIANA
7008_-NONE-_HSCG3108P6S5004_0_-NONE-_0	2026-01-20 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
7008_-NONE-_HSCG3108P6S5011_0_-NONE-_0	2026-01-28 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
7008_-NONE-_HSCG3108P6SA461_0_-NONE-_0	2026-01-28 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
7008_-NONE-_HSCG3108P6SAAX4_0_-NONE-_0	2026-02-04 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3108P6WA256_0_-NONE-_0	2026-01-27 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3108P6WA299_0_-NONE-_0	2026-01-29 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
7008_-NONE-_HSCG3108P6WA304_0_-NONE-_0	2026-01-28 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3108P6ZC020_0_-NONE-_0	2026-01-28 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3108P6ZC033_0_-NONE-_0	2026-01-29 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3108P8BJ374_0_-NONE-_0	2026-01-28 00:00:00.0000000	NJ	NJ	NEW JERSEY	NEW JERSEY
7008_-NONE-_HSCG3108PDTC158_0_-NONE-_0	2026-01-21 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
7008_-NONE-_HSCG3108PDTC288_0_-NONE-_0	2026-01-28 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3108PDTC325_0_-NONE-_0	2026-01-27 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
7008_-NONE-_HSCG3307P6ZP066_0_-NONE-_0	2026-01-12 00:00:00.0000000	OR	OR	OREGON	OREGON
7008_-NONE-_HSCG3307PSAA876_0_-NONE-_0	2026-01-13 00:00:00.0000000	PA	PA	PENNSYLVANIA	PENNSYLVANIA
7008_-NONE-_HSCG3307PSAC516_0_-NONE-_0	2026-01-13 00:00:00.0000000	WA	WA	WASHINGTON	WASHINGTON
7008_-NONE-_HSCG3307PSAD367_0_-NONE-_0	2026-01-12 00:00:00.0000000	LA	LA	LOUISIANA	LOUISIANA
7008_-NONE-_HSCG3307PSAD430_0_-NONE-_0	2026-01-14 00:00:00.0000000	NY	NY	NEW YORK	NEW YORK
7008_-NONE-_HSCG3307PSCA484_0_-NONE-_0	2026-01-06 00:00:00.0000000	OR	OR	OREGON	OREGON
7008_-NONE-_HSCG3307PSCA727_0_-NONE-_0	2026-01-06 00:00:00.0000000	OR	OR	OREGON	OREGON
7008_-NONE-_HSCG3307PSEAAA9_0_-NONE-_0	2026-01-14 00:00:00.0000000	PA	PA	PENNSYLVANIA	PENNSYLVANIA
7008_-NONE-_HSCG3307PSEACN7_0_-NONE-_0	2026-01-07 00:00:00.0000000	MN	MN	MINNESOTA	MINNESOTA
7008_-NONE-_HSCG3307PSEACU9_0_-NONE-_0	2026-01-12 00:00:00.0000000	KY	KY	KENTUCKY	KENTUCKY
7008_-NONE-_HSCG3307PSHK002_0_-NONE-_0	2026-01-06 00:00:00.0000000	OR	OR	OREGON	OREGON
7008_-NONE-_HSCG3307PSN1221_0_-NONE-_0	2026-01-20 00:00:00.0000000	WA	WA	WASHINGTON	WASHINGTON
7008_-NONE-_HSCG3308P623041_0_-NONE-_0	2026-01-20 00:00:00.0000000	TX	TX	TEXAS	TEXAS
7008_-NONE-_HSCG3308P65S211_0_-NONE-_0	2026-01-30 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
7008_-NONE-_HSCG3308P6NS047_0_-NONE-_0	2026-02-02 00:00:00.0000000	AZ	AZ	ARIZONA	ARIZONA
7008_-NONE-_HSCG3308P6T7071_0_-NONE-_0	2026-02-04 00:00:00.0000000	NY	NY	NEW YORK	NEW YORK
7008_-NONE-_HSCG3308P6ZM037_0_-NONE-_0	2026-01-27 00:00:00.0000000	OR	OR	OREGON	OREGON
7008_-NONE-_HSCG3308P6ZM052_0_-NONE-_0	2026-01-27 00:00:00.0000000	OR	OR	OREGON	OREGON
7008_-NONE-_HSCG3308P6ZM115_0_-NONE-_0	2026-01-30 00:00:00.0000000	OR	OR	OREGON	OREGON
7008_-NONE-_HSCG3308P6ZQ032_0_-NONE-_0	2026-02-02 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3308PDTBA17_0_-NONE-_0	2026-02-04 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3308PSAA207_0_-NONE-_0	2026-01-20 00:00:00.0000000	OR	OR	OREGON	OREGON
7008_-NONE-_HSCG3308PSAA387_0_-NONE-_0	2026-01-23 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3308PSAA410_0_-NONE-_0	2026-01-28 00:00:00.0000000	WI	WI	WISCONSIN	WISCONSIN
7008_-NONE-_HSCG3308PSAA598_0_-NONE-_0	2026-01-28 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3308PSAA811_0_-NONE-_0	2026-01-28 00:00:00.0000000	KY	KY	KENTUCKY	KENTUCKY
7008_-NONE-_HSCG3308PSAACU1_0_-NONE-_0	2026-02-04 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3308PSAD282_0_-NONE-_0	2026-01-30 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
7008_-NONE-_HSCG3308PSAD341_0_-NONE-_0	2026-02-04 00:00:00.0000000	TX	TX	TEXAS	TEXAS
7008_-NONE-_HSCG3308PSCA010_0_-NONE-_0	2026-02-03 00:00:00.0000000	OR	OR	OREGON	OREGON
7008_-NONE-_HSCG3308PSCA629_0_-NONE-_0	2026-01-27 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG3308PSCA795_0_-NONE-_0	2026-01-28 00:00:00.0000000	NJ	NJ	NEW JERSEY	NEW JERSEY
7008_-NONE-_HSCG3308PSCAAE6_0_-NONE-_0	2026-02-02 00:00:00.0000000	OR	OR	OREGON	OREGON
7008_-NONE-_HSCG3308PSCD235_0_-NONE-_0	2026-01-28 00:00:00.0000000	OR	OR	OREGON	OREGON
7008_-NONE-_HSCG3308PSCH068_0_-NONE-_0	2026-01-23 00:00:00.0000000	WA	WA	WASHINGTON	WASHINGTON
